year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,trans_cap_cost,built_capacity,investment_bool
2030,28852,49928,38.346,-102.492,p34,5,9,321148.21875,6.699999999999818,0
2030,7284,20698,45.99100000000001,-98.595,p36,2,1,7205.53564453125,672.91984221979,0
2030,405,6515,47.965,-119.022,p4,3,1,519.2595825195311,0.12195883326671719,0
2030,17571,35152,42.309,-96.36,p40,3,1,1942.536376953125,14.107323203806345,0
2030,23040,41989,40.551,-96.784,p41,3,1,3702.53662109375,1086.5977875,0
2030,20011,38194,41.529,-96.062,p41,3,1,4514.02685546875,1005.60639375,0
2030,22138,40849,40.844,-96.787,p41,3,1,6286.15576171875,927.772734375,0
2030,20901,39334,41.236,-96.062,p41,3,1,7939.888671875,21.818303173828124,0
2030,21210,39713,41.139,-96.207,p41,3,1,8654.3798828125,452.55196757812485,0
2030,22140,40851,40.845,-96.497,p41,3,1,9759.9072265625,556.87848046875,0
2030,21839,40475,40.944,-95.916,p41,3,1,9979.27734375,654.9667593749998,0
2030,21211,39714,41.139,-96.062,p41,3,1,10163.8857421875,535.6733765624998,0
2030,22139,40850,40.845,-96.642,p41,3,1,11598.46484375,489.90299765625,0
2030,21212,39715,41.139,-95.916,p41,3,1,13791.408203125,860.526507252857,0
2030,22750,41615,40.651,-95.916,p41,3,2,16622.5703125,311.644513325539,0
2030,12366,28338,44.02,-92.395,p43,2,1,3597.879150390625,1064.958384375,0
2030,9922,24913,44.913,-93.117,p43,2,1,3645.48046875,145.664356640625,0
2030,8915,23390,45.31100000000001,-93.567,p43,2,1,4326.28076171875,659.686111643354,0
2030,11481,27176,44.356,-95.757,p44,3,1,27428.8203125,156.79612815594328,0
2030,17878,35536,42.21100000000001,-95.766,p45,3,1,315.19720458984375,113.4241892578125,0
2030,17279,34780,42.404,-95.17,p45,3,1,3740.0927734375,627.8293546875,0
2030,18804,36680,41.917,-95.176,p45,3,1,4352.67041015625,730.1246343749997,0
2030,15526,32492,42.99100000000001,-96.364,p45,3,1,4537.3173828125,68.33178694790786,0
2030,11504,27201,44.3,-91.917,p46,2,1,2972.168701171875,5.0,0
2030,40125,65500,34.272,-103.174,p47,6,1,8606.623046875,439.5999999999999,0
2030,34236,57155,36.53,-101.365,p49,5,1,11355.470703125,463.8571629105959,0
2030,7639,21313,43.744,-120.844,p5,4,1,6904.37939453125,543.3,0
2030,39709,64795,34.673,-95.923,p50,4,1,3614.531005859375,25.0,0
2030,35146,58310,36.303,-99.312,p50,5,1,12034.17578125,1562.03978906155,0
2030,26480,46520,39.295,-100.882,p52,4,1,8677.146484375,258.02667891531496,0
2030,28862,49938,38.405,-101.097,p52,5,1,40055.12890625,20.0,0
2030,30820,52626,37.811,-97.168,p53,4,1,5677.26904296875,26.814828654185817,0
2030,31642,53746,37.465,-99.921,p53,5,1,17799.466796875,1959.93854473478,0
2030,23642,42757,40.358,-95.628,p54,3,1,3387.810302734375,861.415166437735,0
2030,34595,57595,36.512,-93.201,p55,4,1,28354.71875,1018.947853125,0
2030,32527,54931,37.209,-93.722,p55,4,1,33317.1328125,1052.8941775901758,0
2030,40193,65568,34.463,-94.207,p56,4,1,8723.26171875,5.0,0
2030,43552,70882,33.089,-95.018,p57,4,1,5196.67431640625,2460.88175625,0
2030,44949,73166,32.49,-94.512,p57,4,1,10433.5361328125,3053.5714125,0
2030,43553,70883,33.088,-94.889,p57,4,1,14706.068359375,3103.731928125,0
2030,45172,73546,32.39,-94.514,p57,4,1,17592.970703125,406.62557880677946,0
2030,49269,82321,29.97,-90.211,p58,4,1,2494.246337890625,194.920140234375,0
2030,48589,80413,30.513,-91.172,p58,4,1,2986.53466796875,397.731737109375,0
2030,49267,82319,29.982,-90.459,p58,4,1,3458.659912109375,471.84366796875,0
2030,49270,82322,29.964,-90.087,p58,4,1,3465.57080078125,57.4030072265625,0
2030,49144,81934,30.109,-91.073,p58,4,1,3751.3095703125,230.96563066406247,0
2030,49018,81546,30.246,-92.062,p58,4,1,4208.47412109375,919.6971609375,0
2030,49265,82317,29.993,-90.707,p58,4,1,4401.22607421875,412.414284375,0
2030,48748,80794,30.408,-91.053,p58,4,1,5480.91357421875,208.6796355468749,0
2030,49271,82323,29.957,-89.963,p58,4,1,5535.14501953125,226.4495009765625,0
2030,44955,73172,32.478,-93.742,p58,4,1,6037.1640625,159.98544140625,0
2030,49482,83082,29.764,-90.102,p58,4,1,6157.095703125,96.0151693359375,0
2030,49381,82702,29.864,-90.095,p58,4,1,6555.42333984375,72.5060109375,0
2030,48591,80415,30.502,-90.922,p58,4,1,6971.16943359375,907.4966625,0
2030,48065,79283,30.754,-89.899,p58,4,1,7854.7421875,2340.2925,0
2030,48747,80793,30.413,-91.178,p58,4,1,7925.2958984375,355.30390546875,0
2030,46406,75850,31.72,-91.475,p58,4,1,8576.873046875,102.83932441406247,0
2030,48737,80783,30.457,-92.427,p58,4,1,8766.5087890625,705.3128977396626,1
2030,49969,85361,29.171,-90.271,p58,5,1,17149.275390625,36.0465384615385,0
2030,49903,84988,29.226,-89.404,p58,5,2,18440.837890625,39.821076923076895,0
2030,49826,84598,29.389,-90.625,p58,5,3,18968.328125,35.1468461538462,0
2030,49970,85362,29.165,-90.148,p58,5,4,20850.900390625,116.17030769230746,0
2030,49753,84225,29.446,-89.756,p58,5,5,23717.76953125,17.8343076923077,0
2030,49830,84606,29.339,-89.641,p58,5,6,26298.646484375,28.816846153846196,0
2030,50036,85742,29.065,-90.156,p58,5,7,26345.951171875,18.4840769230769,0
2030,49828,84600,29.377,-90.379,p58,5,8,27816.291015625,4.9168461538461505,0
2030,49827,84599,29.383000000000006,-90.502,p58,5,9,28485.845703125,5.46115384615385,0
2030,49573,83449,29.734,-91.717,p58,5,10,29441.376953125,91.4076923076923,0
2030,49572,83448,29.739,-91.84,p58,5,11,33357.515625,6.24846153846154,0
2030,45510,74213,31.758000000000006,-106.378,p59,6,1,765.9685668945312,31.532000000000032,0
2030,45509,74212,31.747,-106.504,p59,6,2,6296.35205078125,27.087343993982735,0
2030,11628,27385,42.035,-121.374,p6,4,1,13365.7177734375,264.9467165167307,1
2030,44215,71971,32.669000000000004,-101.596,p60,6,1,16608.53125,2604.964892096137,0
2030,46716,76538,31.517,-100.62,p61,5,1,4968.48193359375,3770.589234375,0
2030,46906,76919,31.423,-100.487,p61,5,1,7904.080078125,1638.96361875,0
2030,46727,76549,31.563,-99.226,p61,5,1,9379.0234375,1243.66107408905,0
2030,46864,76877,31.109,-105.78,p61,6,1,43782.37109375,17.316864624023438,0
2030,46495,76126,31.394,-104.673,p61,6,1,63444.5,21.050209204101566,0
2030,49052,81826,29.905,-104.503,p61,6,1,64534.84765625,11.232926171874997,0
2030,45941,75005,31.84,-102.298,p62,6,1,3729.20068359375,2477.6,0
2030,44249,72008,32.793,-96.828,p63,4,1,2036.55908203125,50.893344140625,0
2030,44477,72384,32.689,-97.343,p63,4,1,3129.94775390625,12.914784558105467,0
2030,47650,78469,31.106,-96.684,p63,4,1,3136.924560546875,2777.41861875,1
2030,43298,70488,33.189,-96.833,p63,4,1,3153.988037109375,1306.15081875,1
2030,44480,72388,32.694,-96.827,p63,4,1,3403.94091796875,205.0666558593749,1
2030,44704,72766,32.593,-97.084,p63,4,1,3593.44580078125,414.62033203125,1
2030,44248,72004,32.788000000000004,-97.344,p63,4,1,4041.220458984375,69.1940126953125,1
2030,44250,72009,32.794000000000004,-96.699,p63,4,1,4043.843017578125,32.468832202148434,1
2030,46371,75814,31.804,-96.054,p63,4,1,4505.7890625,2487.701615625,1
2030,43777,71247,32.99,-96.96,p63,4,1,4914.79150390625,289.57708828125,1
2030,43302,70492,33.191,-96.314,p63,4,1,5044.5556640625,2913.00046875,1
2030,44478,72385,32.691,-97.214,p63,4,1,5238.04150390625,108.48298359375,1
2030,43778,71249,32.992,-96.701,p63,4,1,5688.2607421875,102.3891890625,1
2030,44013,71623,32.886,-97.475,p63,4,1,5991.5771484375,739.0273910311989,1
2030,44476,72383,32.688,-97.471,p63,5,1,475.051513671875,1552.860871875,0
2030,44460,72367,32.646,-99.531,p63,5,1,4023.57861328125,2324.0327426901436,0
2030,48696,80741,30.499,-97.679,p64,5,1,4732.78466796875,44.9444162109375,0
2030,49716,84157,29.593000000000004,-98.154,p64,5,1,7939.04150390625,2156.141025,1
2030,49796,84538,29.495,-98.027,p64,5,1,9972.8779296875,585.5632867559589,1
2030,50279,87214,28.811,-96.052,p65,4,1,3119.567138671875,25.0,0
2030,50815,91383,27.698,-97.378,p65,5,1,1268.602783203125,170.3614939453125,0
2030,49714,84155,29.588,-98.401,p65,5,1,2539.215087890625,462.3938012666742,0
2030,49462,83051,29.894,-93.943,p66,4,1,5537.0341796875,215.91100546875,0
2030,49352,82671,29.994,-93.94,p66,4,1,5954.806640625,173.74262695312495,0
2030,49240,82290,30.096,-94.062,p66,4,1,8816.482421875,374.95842890625,0
2030,49243,82293,30.089,-93.688,p66,4,1,10415.8505859375,145.75507031249995,0
2030,49650,83803,29.707,-94.938,p66,4,1,11996.7900390625,986.3637046875,0
2030,49121,81909,30.198,-94.184,p66,4,1,13260.09765625,740.0847100823503,1
2030,49737,84178,29.611,-95.558,p67,4,1,1928.546142578125,101.14790361328123,0
2030,49649,83802,29.709,-95.062,p67,4,1,2734.953857421875,86.9690830078125,0
2030,49451,83040,29.91,-95.308,p67,4,1,3045.998291015625,342.2119640625,0
2030,49738,84179,29.611,-95.434,p67,4,1,3110.3876953125,144.36661640625,0
2030,49340,82659,30.011,-95.431,p67,4,1,3392.5654296875,75.24374765625,0
2030,49899,84943,29.407,-94.942,p67,4,1,5134.29150390625,543.377615625,0
2030,49550,83421,29.809,-95.185,p67,4,1,5545.544921875,158.30583046875,0
2030,49339,82658,30.011,-95.555,p67,4,1,5880.37255859375,116.0328955078125,0
2030,49549,83420,29.81,-95.309,p67,4,1,6862.8603515625,27.728354663085927,0
2030,49452,83041,29.909,-95.184,p67,4,1,7500.869140625,1121.204278125,0
2030,49228,82278,30.111,-95.555,p67,4,1,8849.56640625,547.6863262488744,0
2030,49821,84563,29.507,-94.941,p67,4,2,10807.755859375,657.577490625,0
2030,49820,84562,29.509,-95.064,p67,4,2,10938.052734375,395.85225234375,0
2030,49551,83422,29.808000000000003,-95.061,p67,4,2,11032.1669921875,844.5629531249997,0
2030,50159,86460,29.01,-95.316,p67,4,2,11642.1533203125,488.73169335937484,0
2030,49552,83423,29.807,-94.937,p67,4,2,12214.546875,508.24722593149534,0
2030,49896,84940,29.41,-95.312,p67,4,3,13496.7998046875,1807.541325,0
2030,49648,83797,29.712,-95.681,p67,4,3,13635.9208984375,173.83334062499995,0
2030,49819,84561,29.509,-95.188,p67,4,3,13709.51953125,797.3000859375,0
2030,49548,83417,29.812,-95.68,p67,4,3,14414.775390625,79.94908828125,0
2030,49815,84557,29.512,-95.682,p67,4,3,14458.7373046875,18.700698617790067,0
2030,49818,84560,29.51,-95.311,p67,4,4,14722.3017578125,1638.450028125,0
2030,49450,83037,29.912,-95.68,p67,4,4,15770.3193359375,403.8096796875,0
2030,49968,85323,29.307,-94.944,p67,4,4,15791.9375,170.903513671875,0
2030,49816,84558,29.511,-95.558,p67,4,4,17238.140625,1340.5287375,0
2030,49900,84944,29.406,-94.819,p67,4,4,18103.638671875,34.79500546875,0
2030,49736,84177,29.612,-95.681,p67,4,4,18139.3984375,554.6451124699541,0
2030,49229,82279,30.11,-95.43,p67,4,5,19807.939453125,519.041956640625,0
2030,49341,82660,30.01,-95.307,p67,4,5,20521.1328125,825.738046875,0
2030,49740,84182,29.609,-95.063,p67,4,5,21590.78515625,578.4370734375,0
2030,49647,83796,29.712,-95.805,p67,4,5,22838.544921875,332.9060768930249,0
2030,49893,84937,29.412,-95.682,p67,4,6,23325.1328125,1931.600671875,0
2030,50032,85699,29.211,-95.437,p67,4,6,24076.341796875,1950.7565390625,1
2030,49894,84938,29.411,-95.559,p67,4,6,24795.166015625,291.4670198317299,1
2030,49453,83042,29.908,-95.059,p67,4,7,24831.59765625,1588.9752281249994,1
2030,49735,84176,29.612,-95.805,p67,4,7,26481.802734375,1873.967156490381,1
2030,49892,84936,29.412,-95.805,p67,4,8,30705.87109375,578.8247610732,1
2030,50222,86840,28.91,-95.317,p67,5,1,14705.318359375,90.066,0
2030,49824,84566,29.504,-94.571,p67,5,2,20669.849609375,33.2055384615385,0
2030,50035,85702,29.208,-95.068,p67,5,3,28254.654296875,142.471384615385,0
2030,13473,29840,43.67100000000001,-95.152,p68,3,1,1601.944091796875,3375.778275,0
2030,13474,29841,43.67,-95.0,p68,3,1,16706.65625,364.03042801325137,0
2030,16715,34039,42.555,-92.331,p69,3,1,12102.35546875,36.1355633034334,0
2030,9263,23970,43.01,-121.007,p7,4,1,9689.5791015625,372.2123390625,0
2030,10293,25506,43.019,-118.527,p7,4,1,15795.98828125,46.37779189453125,0
2030,8777,23211,43.223,-120.94,p7,4,1,17425.732421875,245.55325382843876,0
2030,21235,39738,41.097,-92.562,p70,3,1,1834.2435302734373,562.4881526396302,0
2030,28146,48875,38.675,-90.298,p72,3,1,85.55860137939453,12.320351147460935,0
2030,28673,49631,38.502,-90.874,p72,3,1,1248.890380859375,490.7250966087265,1
2030,30289,51903,37.953,-92.029,p73,3,1,255.0688018798828,128.7741457949221,0
2030,10714,26076,44.511,-89.588,p75,2,1,4318.1064453125,1150.17262319579,0
2030,10986,26464,44.356,-88.37200000000001,p76,2,1,4665.15966796875,60.4032337857775,0
2030,14091,30638,43.331,-89.40899999999998,p76,3,1,15281.5166015625,248.76176923077,0
2030,13788,30247,43.493,-91.061,p77,2,1,16113.9677734375,421.7159812775211,0
2030,14389,31018,43.234,-89.419,p78,2,1,6644.76953125,476.09569230769205,0
2030,16155,33301,42.63,-89.035,p78,3,1,6365.09521484375,524.51999296875,1
2030,14986,31778,43.039,-89.44,p78,3,1,7983.03857421875,209.181012890625,1
2030,16445,33681,42.532,-89.045,p78,3,1,12678.4404296875,543.3947015625,1
2030,14985,31777,43.04600000000001,-89.59,p78,3,1,14492.2119140625,369.54787272534793,1
2030,13807,30266,43.369,-88.19200000000002,p79,2,1,3056.63818359375,765.315541015242,1
2030,13610,30037,41.168,-122.23,p8,4,1,11875.2470703125,7.599999999999994,0
2030,17423,34989,40.25,-120.058,p8,5,1,17370.6953125,0.20065000300292013,0
2030,19471,37488,41.507,-88.12899999999998,p80,3,1,143.9787139892578,395.34853359375,0
2030,16745,34069,42.37300000000001,-87.869,p80,3,1,1432.4854736328125,95.80032158203123,0
2030,18841,36717,41.78100000000001,-89.72,p80,3,1,1776.770751953125,598.6253598423958,0
2030,19165,37108,41.604,-88.116,p80,3,2,8586.677734375,9.0,0
2030,28147,48876,38.669,-90.157,p81,3,1,50.051307678222656,140.505985546875,0
2030,28412,49255,38.578,-90.306,p81,3,1,4107.1376953125,32.786207446289055,0
2030,20346,38620,41.275,-89.331,p81,3,1,4673.4365234375,874.12118203125,0
2030,19756,37852,41.52,-90.481,p81,3,1,4860.87060546875,212.39746325780206,0
2030,21882,40518,40.802,-89.671,p82,3,1,7744.46435546875,1093.3827035363988,0
2030,26006,45843,39.404,-89.095,p83,3,1,3271.829345703125,1982.3049,0
2030,22798,41663,40.475,-88.98,p83,3,1,3861.694580078125,464.808375,0
2030,25446,45091,39.537,-87.939,p83,3,1,6838.53759765625,1971.355978125,0
2030,23689,42804,40.176,-88.868,p83,3,1,7218.505859375,1057.2632578125,0
2030,25435,45080,39.619,-89.501,p83,3,1,7354.0703125,920.1629109375,0
2030,26292,46230,39.253,-88.116,p83,3,1,7854.59033203125,1484.9681834094833,0
2030,31425,53428,37.54,-91.362,p84,3,1,23991.2734375,758.6501765625,0
2030,32823,55329,37.045,-91.259,p84,3,1,24941.76953125,1070.6171203125,0
2030,31419,53422,37.566,-92.19,p84,3,1,28832.369140625,12.301919494628903,0
2030,30862,52668,37.735,-91.348,p84,3,1,31095.63671875,453.2238845612385,0
2030,40200,65578,34.437,-92.887,p85,4,1,1187.1004638671875,1710.8380828124998,0
2030,38178,62558,35.132,-90.187,p85,4,1,4054.125244140625,1741.5820125,0
2030,39485,64442,34.719,-92.344,p85,4,1,5606.76416015625,296.7643221436635,1
2030,44517,72425,32.634,-92.063,p86,4,1,628.3287963867188,537.07537265625,0
2030,44975,73192,32.404,-91.176,p86,4,1,4369.16748046875,128.67235224609374,0
2030,44968,73185,32.436,-92.073,p86,4,1,6547.07177734375,402.33627070312485,0
2030,44738,72800,32.554,-92.71,p86,4,1,8269.8984375,1092.793676309519,1
2030,48610,80434,30.377,-88.552,p87,4,1,3141.935791015625,221.9679386718749,0
2030,45200,73574,32.294000000000004,-90.926,p87,4,1,3395.1220703125,915.6472875,0
2030,48607,80431,30.4,-88.926,p87,4,1,3668.321044921875,183.056551171875,0
2030,48606,80430,30.407,-89.05,p87,4,1,5031.12548828125,147.5058251953125,0
2030,42871,69776,33.272,-90.597,p87,4,1,5612.4423828125,174.5447009765625,0
2030,45832,74713,32.001999999999995,-91.074,p87,4,1,6701.490234375,1152.4804031249996,0
2030,38717,63318,34.935,-90.203,p87,4,1,7315.8203125,401.06188125,0
2030,41675,67875,33.771,-90.691,p87,4,1,8137.19970703125,317.3788828125,0
2030,39500,64457,34.646,-90.36,p87,4,1,8916.3505859375,433.04833828125,0
2030,41674,67874,33.777,-90.821,p87,4,1,9826.4931640625,116.39836845703121,0
2030,42629,69392,33.392,-91.109,p87,4,1,10256.904296875,311.504262890625,0
2030,48608,80432,30.392,-88.801,p87,4,1,10508.271484375,222.3751693359375,0
2030,43106,70154,33.184,-90.864,p87,4,1,11922.564453125,81.89423525390625,0
2030,48256,79674,30.576,-88.53299999999999,p87,4,1,13222.3291015625,1261.42869375,0
2030,42633,69396,33.371,-90.59,p87,4,1,13381.9345703125,82.06242890624998,0
2030,44983,73200,32.359,-90.151,p87,4,1,13744.119140625,521.934605859375,0
2030,48611,80435,30.369,-88.428,p87,4,1,13945.2705078125,121.57459277343749,0
2030,42395,69016,33.47,-90.583,p87,4,1,13954.587890625,191.7043294921875,0
2030,42630,69393,33.387,-90.98,p87,4,1,14176.94921875,113.08521533203123,0
2030,42158,68636,33.568000000000005,-90.575,p87,4,1,14267.517578125,154.749898828125,0
2030,40946,66735,34.067,-90.669,p87,4,1,14939.166015625,216.57889160156247,0
2030,44982,73199,32.365,-90.279,p87,4,1,15086.900390625,1798.68245625,0
2030,42868,69773,33.289,-90.986,p87,4,1,15774.353515625,153.18865546875,0
2030,48436,80054,30.476,-88.542,p87,4,1,16054.5595703125,834.21039375,0
2030,43344,70534,33.086,-90.871,p87,4,1,16302.5615234375,35.57260942382813,0
2030,44978,73195,32.388000000000005,-90.791,p87,4,1,17119.568359375,2546.52913125,0
2030,44762,72824,32.433,-89.631,p87,4,1,18258.400390625,125.46057568359377,0
2030,41917,68253,33.683,-90.959,p87,4,1,19237.333984375,73.6776,0
2030,38447,62940,35.021,-89.929,p87,4,1,19262.44921875,906.3670921875,0
2030,45201,73575,32.289,-90.798,p87,4,1,19808.744140625,791.1265020896694,0
2030,42642,69405,33.315,-89.42200000000003,p88,4,1,5160.77001953125,1453.001569790485,1
2030,41705,67905,33.544000000000004,-86.785,p89,4,1,2077.66015625,341.1481113281249,0
2030,42187,68665,33.348,-86.81,p89,4,1,4916.94921875,617.6306953124998,0
2030,41949,68285,33.446,-86.79799999999999,p89,4,1,7127.17822265625,211.92567890625,0
2030,44084,71698,32.623000000000005,-87.807,p89,4,1,7988.69140625,602.8657875,0
2030,38744,63345,34.723,-86.631,p89,4,1,8019.02880859375,232.642662890625,0
2030,38473,62966,34.811,-86.485,p89,4,1,8688.3798828125,710.3802515625,0
2030,41694,67894,33.642,-88.214,p89,4,1,9829.595703125,653.5915859314482,1
2030,29312,50558,36.094,-120.106,p9,6,1,14202.376953125,3207.45774375,0
2030,31257,53216,35.379,-120.129,p9,6,1,15863.2998046875,2121.52820625,0
2030,33822,56636,34.52,-119.83,p9,6,1,16533.845703125,195.681603515625,0
2030,30973,52832,35.374,-120.681,p9,6,1,16747.783203125,185.54571914062493,0
2030,31824,53978,35.23699999999999,-119.804,p9,6,1,17038.259765625,72.978626953125,0
2030,31821,53975,35.163000000000004,-120.191,p9,6,1,20352.0703125,46.934785546875,0
2030,29850,51316,35.854,-120.299,p9,6,1,22338.673828125,676.4176994591394,0
2030,29849,51315,35.829,-120.429,p9,6,2,24730.853515625,1401.9382546875,0
2030,31539,53598,35.333,-119.837,p9,6,2,26131.927734375,1113.7506328125,0
2030,31822,53976,35.188,-120.062,p9,6,2,26465.06640625,422.1328372485188,1
2030,41224,67152,33.67,-85.85,p90,4,1,5425.08251953125,742.657865625,0
2030,44095,71709,32.52,-86.398,p90,4,1,6292.1748046875,1854.990871875,1
2030,48080,79298,30.643,-88.023,p90,4,1,7170.2958984375,34.710050390625,1
2030,42427,69048,33.22,-86.435,p90,4,1,8831.2001953125,756.9087471979052,1
2030,48614,80440,30.328000000000007,-87.806,p90,5,1,22454.986328125,168.5121538461538,0
2030,48764,80819,30.237,-87.941,p90,5,2,25124.12109375,28.518,0
2030,48765,80820,30.228,-87.816,p90,5,3,30440.431640625,83.9061538461539,0
2030,48440,80059,30.436,-87.919,p90,5,4,31094.2109375,159.4804615384611,0
2030,48261,79679,30.535,-87.90899999999998,p90,5,5,33130.5625,357.431076923077,0
2030,48271,79689,30.443,-86.663,p91,4,1,1919.4769287109373,9.768672180175779,0
