year,sc_gid,sc_point_gid,latitude,longitude,region,class,bin,supply_curve_cost_per_mw,built_capacity,investment_bool
2039,7785,64461,38.022,-75.217,s315,5,1,1280704.805124578,34.4818,0
2039,7479,62075,38.382,-74.574,s318,3,1,808424.0635755281,599.4068877551018,0
2039,7544,62553,38.294,-74.60300000000002,s318,3,1,826451.0962305143,583.3498086734693,0
2039,7413,61597,38.47,-74.545,s318,3,2,833717.4574405211,599.4068877551018,0
2039,7341,61119,38.558,-74.516,s318,3,3,857867.9374405211,599.4068877551018,0
2039,7545,62554,38.274,-74.477,s318,3,3,878053.5631147942,567.1635841836734,0
2039,7480,62076,38.362,-74.44800000000002,s318,3,4,879515.8235755281,599.4068877551018,0
2039,7414,61598,38.45,-74.419,s318,3,5,905496.924107188,599.4068877551018,0
2039,7481,62077,38.342,-74.32300000000002,s318,3,5,975732.283586842,380.20408163265296,0
2039,7342,61120,38.538,-74.39,s318,3,5,988384.1559746434,205.1690051020408,0
2039,7262,60638,38.706,-74.865,s318,4,1,654654.5244314664,419.1629464285714,0
2039,7411,61595,38.511,-74.797,s318,4,1,732962.6574920896,221.3982780612245,0
2039,7339,61117,38.598,-74.768,s318,4,1,739629.7040235812,348.9508755102041,0
2039,7478,62074,38.403,-74.7,s318,4,2,762486.97603205,566.0443,0
2039,7340,61118,38.578,-74.642,s318,4,3,769802.8931984211,599.4068877551018,0
2039,7412,61596,38.49,-74.671,s318,4,4,802406.7225744581,361.4349489795918,0
2039,7477,62073,38.423,-74.825,s318,4,4,802761.8151880774,511.20055102040817,0
2039,7543,62552,38.315,-74.72800000000002,s318,4,5,874124.0954497963,599.4068877551018,0
2039,7410,61594,38.53,-74.923,s318,4,5,1054176.291956998,26.282620870400137,0
2039,6903,58255,39.003,-73.833,s332,2,1,1001947.136650374,537.4601,0
2039,6759,57300,39.157,-73.646,s332,2,2,1016400.808807692,465.1387,0
2039,6971,58733,38.915,-73.863,s332,2,3,1039548.2314014629,481.1527,0
2039,6835,57778,39.069,-73.676,s332,2,4,1044657.3673438649,536.6422,0
2039,7040,59211,38.827,-73.893,s332,2,5,1080608.5851003528,474.1358,0
2039,6967,58729,38.997,-74.37,s332,3,1,728404.1691377329,594.5854591836734,0
2039,7036,59207,38.91,-74.399,s332,3,1,743592.832505772,599.4068877551018,0
2039,6900,58252,39.065,-74.21300000000002,s332,3,1,799902.605948445,373.8329081632653,0
2039,7106,59685,38.822,-74.428,s332,3,1,802189.0096452227,599.4068877551018,0
2039,7185,60163,38.734,-74.458,s332,3,1,837828.102978556,599.4068877551018,0
2039,6831,57774,39.152,-74.184,s332,3,1,849972.3694512752,592.8635204081631,0
2039,7037,59208,38.889,-74.273,s332,3,2,854326.6896452226,599.4068877551018,0
2039,7265,60641,38.646,-74.487,s332,3,2,872366.3163118893,557.673385551118,0
2039,6754,57295,39.261,-74.281,s332,4,1,583034.74581114,540.6026785714283,0
2039,6829,57772,39.19300000000001,-74.438,s332,4,1,621163.5055304224,556.2292729591836,0
2039,6898,58250,39.106,-74.467,s332,4,1,625533.050393436,458.9827806122449,0
2039,2909,35281,43.806,-76.37,s336,5,1,544191.8507140706,473.44706632653055,0
2039,2908,35280,43.824,-76.507,s336,5,2,561261.4021674817,368.50800000000004,0
2039,4701,45837,41.055,-71.717,s342,2,1,776925.8281912219,470.6489,0
2039,4881,46792,40.904,-71.915,s342,2,2,795173.4461704267,513.396,0
2039,4967,47270,40.817,-71.949,s342,2,3,839204.7959269942,598.5028698979592,0
2039,6202,53956,39.727,-73.175,s342,2,4,1018769.2350257807,590.9263,0
2039,6281,54435,39.618,-73.079,s342,2,5,1072461.0390256478,558.8121811224489,0
2039,5046,47746,40.775,-72.241,s342,3,1,668634.3608896346,543.4869260204081,0
2039,5134,48223,40.71,-72.404,s342,3,1,671652.3083351846,568.7994260204081,0
2039,5506,50132,40.426,-72.921,s342,3,1,707408.6627241998,446.6278479591839,0
2039,4966,47269,40.839,-72.078,s342,3,2,732487.8842415748,520.8864795918366,0
2039,5314,49178,40.557,-72.598,s342,3,2,751192.6388623934,352.0073204081633,0
2039,5225,48701,40.622,-72.436,s342,3,3,754686.3195628695,563.3322704081633,0
2039,4880,46791,40.926,-72.045,s342,3,3,757602.4445199048,336.42378826530614,0
2039,4791,46314,40.99100000000001,-71.881,s342,3,3,847766.9752721052,342.27838010204084,0
2039,5223,48699,40.666,-72.695,s342,4,1,610488.7368155072,406.20535714285705,0
2039,5312,49176,40.601,-72.857,s342,4,1,613139.1903121325,502.63392857142856,0
2039,5045,47745,40.797,-72.37100000000002,s342,4,2,615127.5685778431,409.60618622448976,0
2039,5224,48700,40.645,-72.566,s342,4,2,651416.797993263,433.47061377550915,0
2039,4431,44405,41.27,-71.354,s345,2,1,832411.6875321292,223.46460000000002,0
2039,4614,45361,41.096,-71.423,s345,2,2,834811.4076179485,417.0966,0
2039,4521,44883,41.183,-71.389,s345,2,3,870464.7858857897,193.8903,0
2039,4345,43929,41.31100000000001,-71.059,s346,2,1,709697.4779657936,573.5778,0
2039,4433,44407,41.224,-71.094,s346,2,2,856963.0461255916,331.78157336587395,0
2039,4098,42503,41.379,-69.911,s349,2,1,633207.4543874928,491.9579081632653,0
2039,4180,42982,41.268,-69.818,s349,2,1,633501.7451264197,599.4068877551018,0
2039,3936,41547,41.552,-69.837,s349,2,1,642601.1317930864,599.4068877551018,0
2039,3552,39155,42.034,-69.914,s349,2,1,647625.0679432558,354.03061224489784,0
2039,3861,41069,41.639,-69.8,s349,2,1,647973.9294976161,548.9540816326529,0
2039,4017,42025,41.466,-69.874,s349,2,1,651625.0517930865,599.4068877551018,0
2039,3785,40591,41.725,-69.763,s349,2,1,681501.9100639829,561.6533801020407,0
2039,4099,42504,41.355,-69.781,s349,2,1,683066.4117930864,599.4068877551018,0
2039,4015,42023,41.515,-70.134,s349,2,1,683083.3101398365,203.4470663265306,0
2039,3632,39634,41.923,-69.82,s349,2,1,719614.0211377257,336.5098852040816,0
2039,4016,42024,41.49,-70.00399999999999,s349,2,1,727907.7447029762,269.05293367346934,0
2039,4181,42983,41.244,-69.688,s349,2,1,733579.2651264198,599.4068877551018,0
2039,4267,43461,41.157,-69.725,s349,2,1,737646.1451264197,599.4068877551018,0
2039,4018,42026,41.441,-69.744,s349,2,1,740085.638459753,599.4068877551018,0
2039,3937,41548,41.528,-69.707,s349,2,1,748797.9844875635,580.6808035714282,0
2039,4100,42505,41.33,-69.65100000000001,s349,2,1,764228.0443477826,596.6517857142858,0
2039,4095,42500,41.452,-70.301,s349,2,2,770743.8646309113,599.3207908163264,0
2039,4266,43460,41.182,-69.854,s349,2,2,774215.624673337,599.4068877551018,0
2039,4348,43932,41.24,-70.669,s349,2,2,774539.2524481424,580.8099489795917,0
2039,4352,43936,41.144,-70.15,s349,2,2,775392.8513400038,599.4068877551018,0
2039,3862,41070,41.614,-69.67,s349,2,2,784143.1253721081,502.1173469387754,1
2039,4351,43935,41.168,-70.279,s349,2,2,792620.1580066704,599.4068877551018,1
2039,4353,43937,41.12,-70.02,s349,2,2,795730.7446733371,599.4068877551018,1
2039,4435,44409,41.177,-70.834,s349,2,2,821122.0841244056,500.4815051020407,1
2039,4346,43930,41.287,-70.929,s349,2,2,825712.5801229492,463.4598214285714,1
2039,4268,43462,41.133,-69.595,s349,2,2,826528.0651264199,599.4068877551018,1
2039,4096,42501,41.428,-70.171,s349,2,2,827976.699400108,457.0025510204081,1
2039,4182,42984,41.219,-69.558,s349,2,2,828104.1383336092,561.9547193877552,1
2039,4019,42027,41.417,-69.61399999999999,s349,2,2,834502.591752106,257.6565655062219,1
2039,1461,24347,44.448,-67.352,s356,2,1,884671.0652986132,599.4068877551018,1
2039,2108,29595,43.761,-69.15100000000001,s356,2,2,1025147.608869332,548.9971,1
2039,3242,37261,41.918,-67.407,s356,8,1,1541119.1317930862,599.4068877551018,0
2039,3088,36306,42.063,-67.195,s356,8,1,1547346.8917930862,400.5931122448982,0
2039,2626,33412,43.242,-70.39699999999998,s356,13,1,624133.815585074,12.0,0
2040,3202,36848,41.935,-124.512,s20,8,1,799940.266043577,599.4068877551018,0
2040,4597,44969,40.342,-124.477,s20,8,1,870807.1223504824,471.6390306122449,0
2040,4686,45446,40.229,-124.565,s20,8,1,948260.3946259356,599.4068877551018,0
2040,3445,38281,41.651,-124.521,s20,8,1,973044.0620781658,129.54719387755148,0
2040,5219,48634,41.832,-81.28,s234,5,1,533871.0082709747,21.0,0
2040,11000,88823,33.785,-78.438,s292,5,1,577784.77344703,572.9320790816325,0
2040,10923,88350,33.789,-77.824,s292,5,1,606581.4801807533,227.06792091836746,0
2040,9716,80714,34.996,-76.005,s294,4,1,592878.6406189399,395.05580357142856,0
2040,9792,81192,34.907,-76.03,s294,4,1,610844.2759166938,599.4068877551018,0
2040,10170,83580,34.501,-76.396,s294,4,1,615760.1086231021,599.4068877551018,0
2040,9717,80715,34.977,-75.885,s294,4,1,663046.6981332789,385.0255102040816,0
2040,9870,81670,34.819,-76.056,s294,4,1,672201.919076771,506.2069515306122,0
2040,9321,77850,35.451,-75.367,s294,4,1,680262.0061561164,558.1664540816325,0
2040,9793,81193,34.888000000000005,-75.91,s294,4,1,692682.8359166938,599.4068877551018,0
2040,9262,77372,35.54,-75.34,s294,4,1,697817.8037914686,537.6323341836734,0
2040,9383,78328,35.36199999999999,-75.393,s294,4,1,698685.9759379447,483.6065051020407,0
2040,9202,76894,35.628,-75.313,s294,4,1,701008.8486443321,585.5452806122447,0
2040,9080,75937,35.825,-75.381,s294,4,1,712241.6747222899,552.5271045918366,0
2040,10019,82625,34.66,-76.226,s294,4,1,713221.8243770278,599.4068877551018,0
2040,8841,74024,36.198,-75.395,s294,4,1,721110.0148823636,599.4068877551018,0
2040,9448,78806,35.274,-75.42,s294,4,1,729310.8496107731,418.4741709183673,0
2040,8733,73067,36.394,-75.46300000000002,s294,4,1,731922.7882156969,599.4068877551018,0
2040,9143,76416,35.717,-75.286,s294,4,1,736639.4589107684,599.4068877551018,0
2040,10095,83103,34.571,-76.251,s294,4,1,741558.7310436944,599.4068877551018,0
2040,9871,81671,34.8,-75.936,s294,4,1,742352.8092500272,599.4068877551018,0
2040,10244,84059,34.393,-76.30199999999998,s294,4,2,749163.068623102,599.4068877551018,0
2040,9449,78807,35.254,-75.3,s294,4,2,753682.605577435,599.4068877551018,0
2040,9384,78329,35.343,-75.273,s294,4,2,758647.9122441019,599.4068877551018,0
2040,9578,79763,35.077,-75.35300000000002,s294,4,2,759757.5719121116,599.4068877551018,0
2040,9142,76415,35.736,-75.407,s294,4,2,760453.7990156685,357.7327806122448,0
2040,9945,82148,34.73,-76.081,s294,4,2,763315.9157845605,555.4113520408164,0
2040,9794,81194,34.869,-75.791,s294,4,2,764255.8759166937,599.4068877551018,0
2040,10171,83581,34.482,-76.277,s294,4,2,764932.6510436946,599.4068877551018,0
2040,9512,79285,35.166,-75.32600000000002,s294,4,2,766556.4722441017,599.4068877551018,0
2040,8786,73546,36.286,-75.368,s294,4,2,766594.9215490301,599.4068877551018,0
2040,9322,77851,35.431,-75.24600000000002,s294,4,2,774679.485577435,599.4068877551018,0
2040,9081,75938,35.805,-75.259,s294,4,2,780026.4722441017,599.4068877551018,1
2040,9263,77373,35.52,-75.219,s294,4,2,781500.3389107684,599.4068877551018,1
2040,9203,76895,35.60800000000001,-75.192,s294,4,2,795066.8722441017,599.4068877551018,1
2040,10020,82626,34.641,-76.107,s294,4,2,800029.5577103611,599.4068877551018,1
2040,9577,79762,35.097,-75.473,s294,4,2,804170.7396919858,269.6125637755102,1
2040,9511,79284,35.185,-75.446,s294,4,2,804983.9571878405,341.9770408163265,1
2040,9872,81672,34.78,-75.817,s294,4,2,816743.2625833604,599.4068877551018,1
2040,9719,80717,34.939,-75.645,s294,4,2,820835.672959936,326.95312499999994,1
2040,9144,76417,35.697,-75.165,s294,4,3,827095.005577435,599.4068877551018,1
2040,9946,82149,34.711,-75.962,s294,4,3,827269.0777103611,599.4068877551018,1
2040,10096,83104,34.552,-76.132,s294,4,3,828734.7043770278,599.4068877551018,1
2040,8677,72589,36.483,-75.436,s294,4,3,829006.4627671285,254.54559948979588,1
2040,9019,75460,35.894,-75.232,s294,4,3,834652.5276504366,599.4068877551018,1
2040,8787,73547,36.267,-75.24600000000002,s294,4,3,852273.4282156971,599.4068877551018,1
2040,9718,80716,34.958,-75.765,s294,4,3,853008.4000630933,124.24518592552522,1
2040,11080,89299,33.729,-78.697,s298,5,1,518572.528294125,434.7034438775509,0
2040,11159,89776,33.656,-78.83800000000002,s298,5,1,523704.23866787506,254.33035714285708,0
2040,11242,90254,33.566,-78.859,s298,5,1,529824.9842167947,110.96619897959204,0
2040,8469,70675,36.875,-75.574,s307,5,1,809655.8517679423,516.8829719387754,0
2040,8468,70674,36.894,-75.697,s307,5,2,1577500.6002422771,40.03507653061224,0
2040,8014,66377,37.59,-74.831,s314,3,1,944238.1529664024,588.3864795918366,0
2040,8065,66854,37.522,-74.983,s314,3,1,948576.0642339828,337.1986607142857,0
2040,8066,66855,37.502,-74.859,s314,3,2,974065.6553766724,599.4068877551018,0
2040,8119,67333,37.414,-74.887,s314,3,3,992450.7220433392,599.4068877551018,0
2040,7908,65420,37.786,-74.899,s314,3,3,1118999.7631300152,85.7955994897959,0
2040,8013,66376,37.61,-74.955,s314,3,3,1239318.6658120696,71.28826530612244,0
2040,7849,64940,37.914,-75.12,s314,4,1,725151.9299502721,203.6192602040816,0
2040,7850,64941,37.894,-74.995,s314,4,1,729500.596135432,363.4582270408163,0
2040,8118,67332,37.434,-75.01100000000002,s314,4,1,911747.0910587764,571.8558673469388,0
2040,8470,70676,36.856,-75.45100000000002,s314,4,1,974723.5449559807,526.8702168367346,0
2040,8421,70198,36.944,-75.423,s314,4,1,991989.8688304864,598.2445790816325,0
2040,8422,70199,36.924,-75.3,s314,4,1,1038409.2620945452,309.4482310014697,1
2040,7788,64464,37.963,-74.842,s315,3,1,769940.5887100056,599.4068877551018,0
2040,7730,63986,38.051,-74.814,s315,3,1,783555.4585399723,599.4068877551018,0
2040,7851,64942,37.875,-74.87100000000002,s315,3,2,830463.3754909284,350.5867346938775,0
2040,7789,64465,37.94300000000001,-74.717,s315,3,2,848842.4553766727,599.4068653061225,0
2040,7731,63987,38.031,-74.689,s315,3,3,865128.1252066391,599.4068877551018,0
2040,7852,64943,37.855,-74.74600000000002,s315,3,3,886493.4153766723,599.4068877551018,0
2040,7610,63032,38.186,-74.506,s315,3,4,924215.3227228688,357.34534438775506,0
2040,7672,63509,38.119,-74.66,s315,3,4,927039.1848160116,313.7802556122449,0
2040,7673,63510,38.098,-74.535,s315,3,5,938601.7991241977,557.6929209183671,0
2040,7732,63988,38.01,-74.564,s315,3,5,957175.1918733056,599.4068877551018,0
2040,7609,63031,38.206,-74.631,s315,3,5,1994652.6503077429,17.60679132653206,0
2040,7786,64462,38.002,-75.092,s315,4,1,659823.0632738428,264.2745535714285,0
2040,7670,63507,38.159,-74.911,s315,4,2,683562.833595172,591.0124362244898,0
2040,7787,64463,37.983,-74.967,s315,4,2,688125.215729757,561.8685637755102,0
2040,7729,63985,38.071,-74.939,s315,4,3,700865.3412498054,549.5998,0
2040,7607,63029,38.247,-74.882,s315,4,4,711561.4701292795,193.9764030612245,0
2040,7606,63028,38.266,-75.008,s315,4,4,750351.2974661856,95.43845663265304,0
2040,7671,63508,38.139,-74.785,s315,4,5,800274.6122925744,405.1291454081632,0
2040,7542,62551,38.335,-74.854,s315,4,5,818293.2604451394,293.63360969387764,0
2040,7608,63030,38.227,-74.757,s315,4,5,826682.0421208849,184.8931760204081,0
2040,7669,63506,38.178,-75.036,s315,4,5,1686585.2628617557,36.46205357142857,0
2040,7785,64461,38.022,-75.217,s315,5,1,1280704.805124578,34.4818,0
2040,7479,62075,38.382,-74.574,s318,3,1,808424.0635755281,599.4068877551018,0
2040,7544,62553,38.294,-74.60300000000002,s318,3,1,826451.0962305143,583.3498086734693,0
2040,7413,61597,38.47,-74.545,s318,3,2,833717.4574405211,599.4068877551018,0
2040,7341,61119,38.558,-74.516,s318,3,3,857867.9374405211,599.4068877551018,0
2040,7545,62554,38.274,-74.477,s318,3,3,878053.5631147942,567.1635841836734,0
2040,7480,62076,38.362,-74.44800000000002,s318,3,4,879515.8235755281,599.4068877551018,0
2040,7414,61598,38.45,-74.419,s318,3,5,905496.924107188,599.4068877551018,0
2040,7481,62077,38.342,-74.32300000000002,s318,3,5,975732.283586842,380.20408163265296,0
2040,7342,61120,38.538,-74.39,s318,3,5,988384.1559746434,205.1690051020408,0
2040,7262,60638,38.706,-74.865,s318,4,1,654654.5244314664,419.1629464285714,0
2040,7411,61595,38.511,-74.797,s318,4,1,732962.6574920896,221.3982780612245,0
2040,7339,61117,38.598,-74.768,s318,4,1,739629.7040235812,348.9508755102041,0
2040,7478,62074,38.403,-74.7,s318,4,2,762486.97603205,566.0443,0
2040,7340,61118,38.578,-74.642,s318,4,3,769802.8931984211,599.4068877551018,0
2040,7412,61596,38.49,-74.671,s318,4,4,802406.7225744581,361.4349489795918,0
2040,7477,62073,38.423,-74.825,s318,4,4,802761.8151880774,511.20055102040817,0
2040,7543,62552,38.315,-74.72800000000002,s318,4,5,874124.0954497963,599.4068877551018,0
2040,7410,61594,38.53,-74.923,s318,4,5,1054176.291956998,52.906568877551024,1
2040,7338,61116,38.618,-74.89399999999998,s318,4,5,1952087.8220530974,18.769132653061217,1
2040,6903,58255,39.003,-73.833,s332,2,1,1001947.136650374,537.4601,0
2040,6759,57300,39.157,-73.646,s332,2,2,1016400.808807692,465.1387,0
2040,6971,58733,38.915,-73.863,s332,2,3,1039548.2314014629,481.1527,0
2040,6835,57778,39.069,-73.676,s332,2,4,1044657.3673438649,536.6422,0
2040,7040,59211,38.827,-73.893,s332,2,5,1080608.5851003528,474.1358,0
2040,6967,58729,38.997,-74.37,s332,3,1,728404.1691377329,594.5854591836734,0
2040,7036,59207,38.91,-74.399,s332,3,1,743592.832505772,599.4068877551018,0
2040,6900,58252,39.065,-74.21300000000002,s332,3,1,799902.605948445,373.8329081632653,0
2040,7106,59685,38.822,-74.428,s332,3,1,802189.0096452227,599.4068877551018,0
2040,7185,60163,38.734,-74.458,s332,3,1,837828.102978556,599.4068877551018,0
2040,6831,57774,39.152,-74.184,s332,3,1,849972.3694512752,592.8635204081631,0
2040,7037,59208,38.889,-74.273,s332,3,2,854326.6896452226,599.4068877551018,0
2040,7265,60641,38.646,-74.487,s332,3,2,872366.3163118893,599.4068877551018,1
2040,7107,59686,38.801,-74.30199999999998,s332,3,2,877497.382978556,599.4068877551018,1
2040,6599,56342,39.374,-73.839,s332,3,2,880409.3241883152,413.5666454081632,1
2040,7186,60164,38.714,-74.331,s332,3,2,903275.3563118892,599.4068877551018,1
2040,6754,57295,39.261,-74.281,s332,4,1,583034.74581114,540.6026785714283,0
2040,6829,57772,39.19300000000001,-74.438,s332,4,1,621163.5055304224,556.2292729591836,0
2040,6898,58250,39.106,-74.467,s332,4,1,625533.050393436,458.9827806122449,0
2040,2909,35281,43.806,-76.37,s336,5,1,544191.8507140706,473.44706632653055,0
2040,2908,35280,43.824,-76.507,s336,5,2,561261.4021674817,368.50800000000004,0
2040,4701,45837,41.055,-71.717,s342,2,1,776925.8281912219,470.6489,0
2040,4881,46792,40.904,-71.915,s342,2,2,795173.4461704267,513.396,0
2040,4967,47270,40.817,-71.949,s342,2,3,839204.7959269942,598.5028698979592,0
2040,6202,53956,39.727,-73.175,s342,2,4,1018769.2350257807,590.9263,0
2040,6281,54435,39.618,-73.079,s342,2,5,1072461.0390256478,558.8121811224489,0
2040,5046,47746,40.775,-72.241,s342,3,1,668634.3608896346,543.4869260204081,0
2040,5134,48223,40.71,-72.404,s342,3,1,671652.3083351846,568.7994260204081,0
2040,5506,50132,40.426,-72.921,s342,3,1,707408.6627241998,446.6278479591839,0
2040,4966,47269,40.839,-72.078,s342,3,2,732487.8842415748,520.8864795918366,0
2040,5314,49178,40.557,-72.598,s342,3,2,751192.6388623934,352.0073204081633,0
2040,5225,48701,40.622,-72.436,s342,3,3,754686.3195628695,563.3322704081633,0
2040,4880,46791,40.926,-72.045,s342,3,3,757602.4445199048,336.42378826530614,0
2040,4791,46314,40.99100000000001,-71.881,s342,3,3,847766.9752721052,342.27838010204084,0
2040,5223,48699,40.666,-72.695,s342,4,1,610488.7368155072,406.20535714285705,0
2040,5312,49176,40.601,-72.857,s342,4,1,613139.1903121325,502.63392857142856,0
2040,5045,47745,40.797,-72.37100000000002,s342,4,2,615127.5685778431,409.60618622448976,0
2040,5224,48700,40.645,-72.566,s342,4,2,651416.797993263,433.47061377550915,0
2040,4431,44405,41.27,-71.354,s345,2,1,832411.6875321292,223.46460000000002,0
2040,4614,45361,41.096,-71.423,s345,2,2,834811.4076179485,417.0966,0
2040,4521,44883,41.183,-71.389,s345,2,3,870464.7858857897,193.8903,0
2040,4345,43929,41.31100000000001,-71.059,s346,2,1,709697.4779657936,573.5778,0
